Time(s),ID0_Pos,ID0_Vel,ID0_F,ID0_St,ID1_Pos,ID1_Vel,ID1_F,ID1_St,ID2_Pos,ID2_Vel,ID2_F,ID2_St,ID3_Pos,ID3_Vel,ID3_F,ID3_St,ID4_Pos,ID4_Vel,ID4_F,ID4_St
8.1e-08,5000,0.00434072,620,0,4000,0.0143779,520,0,3000,0.0029271,435,0,2000,0.00364061,520,0,1000,0.0168649,520,0
0.0101013,5000,0.00868145,620,0,4000,0.0287558,520,0,3000,0.00585421,435,0,2000,0.00728121,520,0,1000,0.0337297,520,0
0.0201752,5000,0.0130222,620,0,4000,0.0431336,520,0,3000,0.00878131,435,0,2000,0.0109218,520,0,1000,0.0505946,520,0
0.0302457,5000,0.0173629,620,0,4000,0.0575115,520,0,3000,0.0117084,435,0,2000,0.0145624,520,0,1000,0.0674595,520,0
0.0403164,5000,0.0217036,620,0,4000,0.0718894,520,0,3000,0.0146355,435,0,2000,0.018203,520,0,1000,0.0843243,520,0
0.0503898,5000,0.0260443,620,0,4000,0.0862673,520,0,3000,0.0175626,435,0,2000,0.0218436,520,0,1000,0.101189,520,0
0.0604607,5000,0.0303851,620,0,4000,0.100645,520,0,3000,0.0204897,435,0,2000,0.0254842,520,0,1000,0.118054,520,0
0.0705338,5000,0.0347258,620,0,4000,0.115023,520,0,3000,0.0234168,435,0,2000,0.0291249,520,0,1000,0.134919,520,0
0.082313,5000,0.0390665,620,0,4000,0.129401,520,0,3000,0.0263439,435,0,2000,0.0327655,520,0,1000,0.151784,520,0
0.0924262,5000,0.0434072,620,0,4000,0.143779,520,0,3000,0.029271,435,0,2000,0.0364061,520,0,1000,0.168649,520,0
0.102531,5000,0.047748,620,0,4000,0.158157,520,0,3000,0.0321981,435,0,2000,0.0400467,520,0,1000,0.185514,520,0
0.112645,5000,0.0520887,620,0,4000,0.172535,520,0,3000,0.0351252,435,0,2000,0.0436873,520,0,1000,0.202378,520,0
0.122755,5000,0.0564294,620,0,4000,0.186912,520,0,3000,0.0380523,435,0,2000,0.0473279,520,0,1000,0.219243,520,0
0.132867,5000,0.0607701,620,0,4000,0.20129,520,0,3000,0.0409794,435,0,2000,0.0509685,520,0,1000,0.236108,520,0
0.142971,5000,0.0651108,620,0,4000,0.215668,520,0,3000,0.0439065,435,0,2000,0.0546091,520,0,1000.01,0.252973,520,0
0.153038,5000,0.0694516,620,0,4000.01,0.230046,520,0,3000,0.0468336,435,0,2000,0.0582497,520,0,1000.01,0.269838,520,0
0.163109,5000,0.0737923,620,0,4000.01,0.244424,520,0,3000,0.0497607,435,0,2000,0.0618903,520,0,1000.01,0.286703,520,0
0.173181,5000,0.078133,620,0,4000.01,0.258802,520,0,3000,0.0526878,435,0,2000,0.0655309,520,0,1000.01,0.303568,520,0
0.18325,5000,0.0824737,620,0,4000.01,0.27318,520,0,3000,0.0556149,435,0,2000,0.0691715,520,0,1000.01,0.320432,520,0
0.193442,5000,0.0868145,620,0,4000.01,0.287558,520,0,3000,0.0585421,435,0,2000,0.0728121,520,0,1000.01,0.337297,520,0
0.203557,5000,0.0911552,620,0,4000.01,0.301935,520,0,3000,0.0614692,435,0,2000,0.0764527,520,0,1000.01,0.354162,520,0
0.213675,5000,0.0954959,620,0,4000.01,0.316313,520,0,3000,0.0643963,435,0,2000,0.0800933,520,0,1000.01,0.371027,520,0
0.223787,5000,0.0998366,620,0,4000.01,0.330691,520,0,3000,0.0673234,435,0,2000,0.083734,520,0,1000.01,0.387892,520,0
0.234251,5000,0.104177,620,0,4000.01,0.345069,520,0,3000,0.0702505,435,0,2000,0.0873746,520,0,1000.01,0.404757,520,0
0.244335,5000,0.108518,620,0,4000.01,0.359447,520,0,3000,0.0731776,435,0,2000,0.0910152,520,0,1000.02,0.421622,520,0
0.2544,5000,0.112859,620,0,4000.01,0.373825,520,0,3000,0.0761047,435,0,2000,0.0946558,520,0,1000.02,0.438486,520,0
0.264511,5000,0.1172,620,0,4000.02,0.388203,520,0,3000,0.0790318,435,0,2000,0.0982964,520,0,1000.02,0.455351,520,0
0.274586,5000,0.12154,620,0,4000.02,0.402581,520,0,3000,0.0819589,435,0,2000,0.101937,520,0,1000.02,0.472216,520,0
0.284659,5000.01,0.125881,620,0,4000.02,0.416959,520,0,3000,0.084886,435,0,2000,0.105578,520,0,1000.02,0.489081,520,0
0.294742,5000.01,0.130222,620,0,4000.02,0.431336,520,0,3000,0.0878131,435,0,2000,0.109218,520,0,1000.02,0.505946,520,0
0.304854,5000.01,0.134562,620,0,4000.02,0.445714,520,0,3000,0.0907402,435,0,2000.01,0.112859,520,0,1000.02,0.522811,520,0
0.314926,5000.01,0.138903,620,0,4000.02,0.460092,520,0,3000,0.0936673,435,0,2000.01,0.116499,520,0,1000.02,0.539676,520,0
0.324997,5000.01,0.143244,620,0,4000.02,0.47447,520,0,3000,0.0965944,435,0,2000.01,0.12014,520,0,1000.03,0.556541,520,0
0.335063,5000.01,0.147585,620,0,4000.02,0.488848,520,0,3000,0.0995215,435,0,2000.01,0.123781,520,0,1000.03,0.573405,520,0
0.345133,5000.01,0.151925,620,0,4000.03,0.503226,520,0,3000.01,0.102449,435,0,2000.01,0.127421,520,0,1000.03,0.59027,520,0
0.355204,5000.01,0.156266,620,0,4000.03,0.517604,520,0,3000.01,0.105376,435,0,2000.01,0.131062,520,0,1000.03,0.607135,520,0
0.365278,5000.01,0.160607,620,0,4000.03,0.531982,520,0,3000.01,0.108303,435,0,2000.01,0.134702,520,0,1000.03,0.624,520,0
0.375346,5000.01,0.164947,620,0,4000.03,0.546359,520,0,3000.01,0.11123,435,0,2000.01,0.138343,520,0,1000.03,0.640865,520,0
0.385414,5000.01,0.169288,620,0,4000.03,0.560737,520,0,3000.01,0.114157,435,0,2000.01,0.141984,520,0,1000.04,0.65773,520,0
0.395481,5000.01,0.173629,620,0,4000.03,0.575115,520,0,3000.01,0.117084,435,0,2000.01,0.145624,520,0,1000.04,0.674595,520,0
0.405557,5000.01,0.17797,620,0,4000.03,0.589493,520,0,3000.01,0.120011,435,0,2000.01,0.149265,520,0,1000.04,0.691459,520,0
0.415635,5000.01,0.18231,620,0,4000.04,0.603871,520,0,3000.01,0.122938,435,0,2000.01,0.152905,520,0,1000.04,0.708324,520,0
0.425705,5000.01,0.186651,620,0,4000.04,0.618249,520,0,3000.01,0.125865,435,0,2000.01,0.156546,520,0,1000.04,0.725189,520,0
0.435774,5000.01,0.190992,620,0,4000.04,0.632627,520,0,3000.01,0.128793,435,0,2000.01,0.160187,520,0,1000.05,0.742054,520,0
0.44584,5000.01,0.195333,620,0,4000.04,0.647005,520,0,3000.01,0.13172,435,0,2000.01,0.163827,520,0,1000.05,0.758919,520,0
0.455924,5000.01,0.199673,620,0,4000.04,0.661382,520,0,3000.01,0.134647,435,0,2000.01,0.167468,520,0,1000.05,0.775784,520,0
0.466002,5000.01,0.204014,620,0,4000.05,0.67576,520,0,3000.01,0.137574,435,0,2000.01,0.171109,520,0,1000.05,0.792649,520,0
0.476079,5000.01,0.208355,620,0,4000.05,0.690138,520,0,3000.01,0.140501,435,0,2000.01,0.174749,520,0,1000.06,0.809513,520,0
0.486148,5000.01,0.212695,620,0,4000.05,0.704516,520,0,3000.01,0.143428,435,0,2000.01,0.17839,520,0,1000.06,0.826378,520,0
0.496219,5000.02,0.217036,620,0,4000.05,0.718894,520,0,3000.01,0.146355,435,0,2000.01,0.18203,520,0,1000.06,0.843243,520,0
0.506293,5000.02,0.221377,620,0,4000.05,0.733272,520,0,3000.01,0.149282,435,0,2000.01,0.185671,520,0,1000.06,0.860108,520,0
0.516363,5000.02,0.225718,620,0,4000.06,0.74765,520,0,3000.01,0.152209,435,0,2000.01,0.189312,520,0,1000.06,0.876973,520,0
0.526489,5000.02,0.230058,620,0,4000.06,0.762028,520,0,3000.01,0.155136,435,0,2000.01,0.192952,520,0,1000.07,0.893838,520,0
0.536557,5000.02,0.234399,620,0,4000.06,0.776406,520,0,3000.01,0.158064,435,0,2000.02,0.196593,520,0,1000.07,0.910703,520,0
0.546627,5000.02,0.23874,620,0,4000.06,0.790783,520,0,3000.01,0.160991,435,0,2000.02,0.200233,520,0,1000.07,0.927568,520,0
0.556698,5000.02,0.243081,620,0,4000.06,0.805161,520,0,3000.01,0.163918,435,0,2000.02,0.203874,520,0,1000.07,0.944432,520,0
0.566776,5000.02,0.247421,620,0,4000.07,0.819539,520,0,3000.01,0.166845,435,0,2000.02,0.207515,520,0,1000.08,0.961297,520,0
0.576853,5000.02,0.251762,620,0,4000.07,0.833917,520,0,3000.01,0.169772,435,0,2000.02,0.211155,520,0,1000.08,0.978162,520,0
0.586943,5000.02,0.256103,620,0,4000.07,0.848295,520,0,3000.01,0.172699,435,0,2000.02,0.214796,520,0,1000.08,0.995027,520,0
0.597016,5000.02,0.260443,620,0,4000.07,0.862673,520,0,3000.01,0.175626,435,0,2000.02,0.218436,520,0,1000.09,1.01189,520,0
0.607087,5000.02,0.264784,620,0,4000.08,0.877051,520,0,3000.02,0.178553,435,0,2000.02,0.222077,520,0,1000.09,1.02876,520,0
0.617328,5000.02,0.269125,620,0,4000.08,0.891429,520,0,3000.02,0.18148,435,0,2000.02,0.225718,520,0,1000.09,1.04562,520,0
0.627399,5000.02,0.273466,620,0,4000.08,0.905806,520,0,3000.02,0.184407,435,0,2000.02,0.229358,520,0,1000.09,1.06249,520,0
0.637846,5000.03,0.277806,620,0,4000.08,0.920184,520,0,3000.02,0.187335,435,0,2000.02,0.232999,520,0,1000.1,1.07935,520,0
0.647921,5000.03,0.282147,620,0,4000.09,0.934562,520,0,3000.02,0.190262,435,0,2000.02,0.236639,520,0,1000.1,1.09622,520,0
0.657992,5000.03,0.286488,620,0,4000.09,0.94894,520,0,3000.02,0.193189,435,0,2000.02,0.24028,520,0,1000.1,1.11308,520,0
0.668063,5000.03,0.290828,620,0,4000.09,0.963318,520,0,3000.02,0.196116,435,0,2000.02,0.243921,520,0,1000.11,1.12995,520,0
0.678137,5000.03,0.295169,620,0,4000.09,0.977696,520,0,3000.02,0.199043,435,0,2000.02,0.247561,520,0,1000.11,1.14681,520,0
0.688211,5000.03,0.29951,620,0,4000.1,0.992074,520,0,3000.02,0.20197,435,0,2000.02,0.251202,520,0,1000.11,1.16368,520,0
0.698283,5000.03,0.303851,620,0,4000.1,1.00645,520,0,3000.02,0.204897,435,0,2000.03,0.254842,520,0,1000.12,1.18054,520,0
0.708354,5000.03,0.308191,620,0,4000.1,1.02083,520,0,3000.02,0.207824,435,0,2000.03,0.258483,520,0,1000.12,1.19741,520,0
0.718424,5000.03,0.312532,620,0,4000.1,1.03521,520,0,3000.02,0.210751,435,0,2000.03,0.262124,520,0,1000.12,1.21427,520,0
0.728489,5000.03,0.316873,620,0,4000.11,1.04959,520,0,3000.02,0.213678,435,0,2000.03,0.265764,520,0,1000.13,1.23114,520,0
0.738556,5000.03,0.321214,620,0,4000.11,1.06396,520,0,3000.02,0.216606,435,0,2000.03,0.269405,520,0,1000.13,1.248,520,0
0.748602,5000.03,0.325554,620,0,4000.11,1.07834,520,0,3000.02,0.219533,435,0,2000.03,0.273045,520,0,1000.13,1.26486,520,0
0.758672,5000.04,0.329895,620,0,4000.12,1.09272,520,0,3000.02,0.22246,435,0,2000.03,0.276686,520,0,1000.14,1.28173,520,0
0.768721,5000.04,0.334236,620,0,4000.12,1.1071,520,0,3000.02,0.225387,435,0,2000.03,0.280327,520,0,1000.14,1.29859,520,0
0.778803,5000.04,0.338576,620,0,4000.12,1.12147,520,0,3000.03,0.228314,435,0,2000.03,0.283967,520,0,1000.14,1.31546,520,0
0.788873,5000.04,0.342917,620,0,4000.13,1.13585,520,0,3000.03,0.231241,435,0,2000.03,0.287608,520,0,1000.15,1.33232,520,0
0.798939,5000.04,0.347258,620,0,4000.13,1.15023,520,0,3000.03,0.234168,435,0,2000.03,0.291249,520,0,1000.15,1.34919,520,0
0.809004,5000.04,0.351599,620,0,4000.13,1.16461,520,0,3000.03,0.237095,435,0,2000.03,0.294889,520,0,1000.16,1.36605,520,0
0.819072,5000.04,0.355939,620,0,4000.14,1.17899,520,0,3000.03,0.240022,435,0,2000.03,0.29853,520,0,1000.16,1.38292,520,0
0.82917,5000.04,0.36028,620,0,4000.14,1.19336,520,0,3000.03,0.24295,435,0,2000.04,0.30217,520,0,1000.16,1.39978,520,0
0.839324,5000.04,0.364621,620,0,4000.14,1.20774,520,0,3000.03,0.245877,435,0,2000.04,0.305811,520,0,1000.17,1.41665,520,0
0.849394,5000.04,0.368961,620,0,4000.15,1.22212,520,0,3000.03,0.248804,435,0,2000.04,0.309452,520,0,1000.17,1.43351,520,0
0.859497,5000.05,0.373302,620,0,4000.15,1.2365,520,0,3000.03,0.251731,435,0,2000.04,0.313092,520,0,1000.18,1.45038,520,0
0.869564,5000.05,0.377643,620,0,4000.15,1.25088,520,0,3000.03,0.254658,435,0,2000.04,0.316733,520,0,1000.18,1.46724,520,0
0.879634,5000.05,0.381984,620,0,4000.16,1.26525,520,0,3000.03,0.257585,435,0,2000.04,0.320373,520,0,1000.18,1.48411,520,0
0.889701,5000.05,0.386324,620,0,4000.16,1.27963,520,0,3000.03,0.260512,435,0,2000.04,0.324014,520,0,1000.19,1.50097,520,0
0.89978,5000.05,0.390665,620,0,4000.16,1.29401,520,0,3000.03,0.263439,435,0,2000.04,0.327655,520,0,1000.19,1.51784,520,0
0.909862,5000.05,0.395006,620,0,4000.17,1.30839,520,0,3000.03,0.266366,435,0,2000.04,0.331295,520,0,1000.2,1.5347,520,0
0.919938,5000.05,0.399347,620,0,4000.17,1.32276,520,0,3000.03,0.269293,435,0,2000.04,0.334936,520,0,1000.2,1.55157,520,0
0.930005,5000.05,0.403687,620,0,4000.17,1.33714,520,0,3000.04,0.272221,435,0,2000.04,0.338576,520,0,1000.2,1.56843,520,0
0.940089,5000.05,0.408028,620,0,4000.18,1.35152,520,0,3000.04,0.275148,435,0,2000.05,0.342217,520,0,1000.21,1.5853,520,0
0.950154,5000.05,0.412369,620,0,4000.18,1.3659,520,0,3000.04,0.278075,435,0,2000.05,0.345858,520,0,1000.21,1.60216,520,0
0.960225,5000.06,0.416709,620,0,4000.19,1.38028,520,0,3000.04,0.281002,435,0,2000.05,0.349498,520,0,1000.22,1.61903,520,0
0.970295,5000.06,0.42105,620,0,4000.19,1.39465,520,0,3000.04,0.283929,435,0,2000.05,0.353139,520,0,1000.22,1.63589,520,0
0.980367,5000.06,0.425391,620,0,4000.19,1.40903,520,0,3000.04,0.286856,435,0,2000.05,0.356779,520,0,1000.23,1.65276,520,0
0.990441,5000.06,0.429732,620,0,4000.2,1.42341,520,0,3000.04,0.289783,435,0,2000.05,0.36042,520,0,1000.23,1.66962,520,0
1.00051,5000.06,0.434072,620,0,4000.2,1.43779,520,0,3000.04,0.29271,435,0,2000.05,0.364061,520,0,1000.24,1.68649,520,0
1.01058,5000.06,0.438413,620,0,4000.21,1.45217,520,0,3000.04,0.295637,435,0,2000.05,0.367701,520,0,1000.24,1.70335,520,0
1.02065,5000.06,0.442754,620,0,4000.21,1.46654,520,0,3000.04,0.298564,435,0,2000.05,0.371342,520,0,1000.25,1.72022,520,0
1.03072,5000.06,0.447094,620,0,4000.21,1.48092,520,0,3000.04,0.301492,435,0,2000.05,0.374982,520,0,1000.25,1.73708,520,0
1.0408,5000.07,0.451435,620,0,4000.22,1.4953,520,0,3000.04,0.304419,435,0,2000.06,0.378623,520,0,1000.26,1.75395,520,0
1.05087,5000.07,0.455776,620,0,4000.22,1.50968,520,0,3000.05,0.307346,435,0,2000.06,0.382264,520,0,1000.26,1.77081,520,0
1.06093,5000.07,0.460117,620,0,4000.23,1.52406,520,0,3000.05,0.310273,435,0,2000.06,0.385904,520,0,1000.27,1.78768,520,0
1.07101,5000.07,0.464457,620,0,4000.23,1.53843,520,0,3000.05,0.3132,435,0,2000.06,0.389545,520,0,1000.27,1.80454,520,0
1.08105,5000.07,0.468798,620,0,4000.24,1.55281,520,0,3000.05,0.316127,435,0,2000.06,0.393186,520,0,1000.28,1.82141,520,0
1.09112,5000.07,0.473139,620,0,4000.24,1.56719,520,0,3000.05,0.319054,435,0,2000.06,0.396826,520,0,1000.28,1.83827,520,0
1.1012,5000.07,0.47748,620,0,4000.24,1.58157,520,0,3000.05,0.321981,435,0,2000.06,0.400467,520,0,1000.29,1.85514,520,0
1.11127,5000.07,0.48182,620,0,4000.25,1.59594,520,0,3000.05,0.324908,435,0,2000.06,0.404107,520,0,1000.29,1.872,520,0
1.12159,5000.08,0.486161,620,0,4000.25,1.61032,520,0,3000.05,0.327835,435,0,2000.06,0.407748,520,0,1000.3,1.88886,520,0
1.13166,5000.08,0.490502,620,0,4000.26,1.6247,520,0,3000.05,0.330763,435,0,2000.07,0.411389,520,0,1000.3,1.90573,520,0
1.14173,5000.08,0.494842,620,0,4000.26,1.63908,520,0,3000.05,0.33369,435,0,2000.07,0.415029,520,0,1000.31,1.92259,520,0
1.15179,5000.08,0.499183,620,0,4000.27,1.65346,520,0,3000.05,0.336617,435,0,2000.07,0.41867,520,0,1000.31,1.93946,520,0
1.16186,5000.08,0.503524,620,0,4000.27,1.66783,520,0,3000.06,0.339544,435,0,2000.07,0.42231,520,0,1000.32,1.95632,520,0
1.17195,5000.08,0.507865,620,0,4000.28,1.68221,520,0,3000.06,0.342471,435,0,2000.07,0.425951,520,0,1000.32,1.97319,520,0
1.18203,5000.08,0.512205,620,0,4000.28,1.69659,520,0,3000.06,0.345398,435,0,2000.07,0.429592,520,0,1000.33,1.99005,520,0
1.19214,5000.09,0.516546,620,0,4000.29,1.71097,520,0,3000.06,0.348325,435,0,2000.07,0.433232,520,0,1000.33,2.00692,520,0
1.20232,5000.09,0.520887,620,0,4000.29,1.72535,520,0,3000.06,0.351252,435,0,2000.07,0.436873,520,0,1000.34,2.02378,520,0
1.21239,5000.09,0.525228,620,0,4000.29,1.73972,520,0,3000.06,0.354179,435,0,2000.07,0.440513,520,0,1000.35,2.04065,520,0
1.22246,5000.09,0.529568,620,0,4000.3,1.7541,520,0,3000.06,0.357107,435,0,2000.08,0.444154,520,0,1000.35,2.05751,520,0
1.23253,5000.09,0.533909,620,0,4000.3,1.76848,520,0,3000.06,0.360034,435,0,2000.08,0.447795,520,0,1000.36,2.07438,520,0
1.24261,5000.09,0.53825,620,0,4000.31,1.78286,520,0,3000.06,0.362961,435,0,2000.08,0.451435,520,0,1000.36,2.09124,520,0
1.25268,5000.09,0.54259,620,0,4000.31,1.79723,520,0,3000.06,0.365888,435,0,2000.08,0.455076,520,0,1000.37,2.10811,520,0
1.26276,5000.1,0.546931,620,0,4000.32,1.81161,520,0,3000.07,0.368815,435,0,2000.08,0.458716,520,0,1000.37,2.12497,520,0
1.27283,5000.1,0.551272,620,0,4000.32,1.82599,520,0,3000.07,0.371742,435,0,2000.08,0.462357,520,0,1000.38,2.14184,520,0
1.2829,5000.1,0.555613,620,0,4000.33,1.84037,520,0,3000.07,0.374669,435,0,2000.08,0.465998,520,0,1000.39,2.1587,520,0
1.29298,5000.1,0.559953,620,0,4000.33,1.85475,520,0,3000.07,0.377596,435,0,2000.08,0.469638,520,0,1000.39,2.17557,520,0
1.30304,5000.1,0.564294,620,0,4000.34,1.86912,520,0,3000.07,0.380523,435,0,2000.09,0.473279,520,0,1000.4,2.19243,520,0
1.31312,5000.1,0.568635,620,0,4000.35,1.8835,520,0,3000.07,0.38345,435,0,2000.09,0.476919,520,0,1000.41,2.2093,520,0
1.32319,5000.11,0.572975,620,0,4000.35,1.89788,520,0,3000.07,0.386378,435,0,2000.09,0.48056,520,0,1000.41,2.22616,520,0
1.33326,5000.11,0.577316,620,0,4000.36,1.91226,520,0,3000.07,0.389305,435,0,2000.09,0.484201,520,0,1000.42,2.24303,520,0
1.34333,5000.11,0.581657,620,0,4000.36,1.92664,520,0,3000.07,0.392232,435,0,2000.09,0.487841,520,0,1000.42,2.25989,520,0
1.3534,5000.11,0.585998,620,0,4000.37,1.94101,520,0,3000.07,0.395159,435,0,2000.09,0.491482,520,0,1000.43,2.27676,520,0
1.36347,5000.11,0.590338,620,0,4000.37,1.95539,520,0,3000.08,0.398086,435,0,2000.09,0.495123,520,0,1000.44,2.29362,520,0
1.37354,5000.11,0.594679,620,0,4000.38,1.96977,520,0,3000.08,0.401013,435,0,2000.1,0.498763,520,0,1000.44,2.31049,520,0
1.38361,5000.12,0.59902,620,0,4000.38,1.98415,520,0,3000.08,0.40394,435,0,2000.1,0.502404,520,0,1000.45,2.32735,520,0
1.39369,5000.12,0.603361,620,0,4000.39,1.99853,520,0,3000.08,0.406867,435,0,2000.1,0.506044,520,0,1000.46,2.34422,520,0
1.40376,5000.12,0.607701,620,0,4000.39,2.0129,520,0,3000.08,0.409794,435,0,2000.1,0.509685,520,0,1000.46,2.36108,520,0
1.41383,5000.12,0.612042,620,0,4000.4,2.02728,520,0,3000.08,0.412721,435,0,2000.1,0.513326,520,0,1000.47,2.37795,520,0
1.42391,5000.12,0.616383,620,0,4000.41,2.04166,520,0,3000.08,0.415649,435,0,2000.1,0.516966,520,0,1000.48,2.39481,520,0
1.43398,5000.12,0.620723,620,0,4000.41,2.05604,520,0,3000.08,0.418576,435,0,2000.1,0.520607,520,0,1000.48,2.41168,520,0
1.44405,5000.13,0.625064,620,0,4000.42,2.07041,520,0,3000.08,0.421503,435,0,2000.11,0.524247,520,0,1000.49,2.42854,520,0
1.45433,5000.13,0.629405,620,0,4000.42,2.08479,520,0,3000.09,0.42443,435,0,2000.11,0.527888,520,0,1000.5,2.44541,520,0
1.4644,5000.13,0.633746,620,0,4000.43,2.09917,520,0,3000.09,0.427357,435,0,2000.11,0.531529,520,0,1000.5,2.46227,520,0
1.47447,5000.13,0.638086,620,0,4000.43,2.11355,520,0,3000.09,0.430284,435,0,2000.11,0.535169,520,0,1000.51,2.47913,520,0
1.48454,5000.13,0.642427,620,0,4000.44,2.12793,520,0,3000.09,0.433211,435,0,2000.11,0.53881,520,0,1000.52,2.496,520,0
1.49461,5000.13,0.646768,620,0,4000.45,2.1423,520,0,3000.09,0.436138,435,0,2000.11,0.54245,520,0,1000.52,2.51286,520,0
1.50468,5000.14,0.651108,620,0,4000.45,2.15668,520,0,3000.09,0.439065,435,0,2000.11,0.546091,520,0,1000.53,2.52973,520,0
1.51475,5000.14,0.655449,620,0,4000.46,2.17106,520,0,3000.09,0.441992,435,0,2000.12,0.549732,520,0,1000.54,2.54659,520,0
1.5248,5000.14,0.65979,620,0,4000.46,2.18544,520,0,3000.09,0.44492,435,0,2000.12,0.553372,520,0,1000.54,2.56346,520,0
1.53487,5000.14,0.664131,620,0,4000.47,2.19982,520,0,3000.1,0.447847,435,0,2000.12,0.557013,520,0,1000.55,2.58032,520,0
1.54495,5000.14,0.668471,620,0,4000.48,2.21419,520,0,3000.1,0.450774,435,0,2000.12,0.560653,520,0,1000.56,2.59719,520,0
1.55502,5000.15,0.672812,620,0,4000.48,2.22857,520,0,3000.1,0.453701,435,0,2000.12,0.564294,520,0,1000.57,2.61405,520,0
1.56511,5000.15,0.677153,620,0,4000.49,2.24295,520,0,3000.1,0.456628,435,0,2000.12,0.567935,520,0,1000.57,2.63092,520,0
1.57515,5000.15,0.681494,620,0,4000.5,2.25733,520,0,3000.1,0.459555,435,0,2000.13,0.571575,520,0,1000.58,2.64778,520,0
1.58522,5000.15,0.685834,620,0,4000.5,2.27171,520,0,3000.1,0.462482,435,0,2000.13,0.575216,520,0,1000.59,2.66465,520,0
1.59532,5000.15,0.690175,620,0,4000.51,2.28608,520,0,3000.1,0.465409,435,0,2000.13,0.578856,520,0,1000.6,2.68151,520,0
1.6054,5000.16,0.694516,620,0,4000.51,2.30046,520,0,3000.1,0.468336,435,0,2000.13,0.582497,520,0,1000.6,2.69838,520,0
1.61548,5000.16,0.698856,620,0,4000.52,2.31484,520,0,3000.11,0.471264,435,0,2000.13,0.586138,520,0,1000.61,2.71524,520,0
1.62555,5000.16,0.703197,620,0,4000.53,2.32922,520,0,3000.11,0.474191,435,0,2000.13,0.589778,520,0,1000.62,2.73211,520,0
1.63565,5000.16,0.707538,620,0,4000.53,2.34359,520,0,3000.11,0.477118,435,0,2000.14,0.593419,520,0,1000.63,2.74897,520,0
1.64576,5000.16,0.711879,620,0,4000.54,2.35797,520,0,3000.11,0.480045,435,0,2000.14,0.597059,520,0,1000.63,2.76584,520,0
1.65583,5000.17,0.716219,620,0,4000.55,2.37235,520,0,3000.11,0.482972,435,0,2000.14,0.6007,520,0,1000.64,2.7827,520,0
1.6659,5000.17,0.72056,620,0,4000.55,2.38673,520,0,3000.11,0.485899,435,0,2000.14,0.604341,520,0,1000.65,2.79957,520,0
1.67597,5000.17,0.724901,620,0,4000.56,2.40111,520,0,3000.11,0.488826,435,0,2000.14,0.607981,520,0,1000.66,2.81643,520,0
1.68602,5000.17,0.729242,620,0,4000.57,2.41548,520,0,3000.12,0.491753,435,0,2000.14,0.611622,520,0,1000.67,2.8333,520,0
1.69609,5000.17,0.733582,620,0,4000.57,2.42986,520,0,3000.12,0.49468,435,0,2000.15,0.615263,520,0,1000.67,2.85016,520,0
1.70616,5000.18,0.737923,620,0,4000.58,2.44424,520,0,3000.12,0.497607,435,0,2000.15,0.618903,520,0,1000.68,2.86703,520,0
1.71624,5000.18,0.742264,620,0,4000.59,2.45862,520,0,3000.12,0.500535,435,0,2000.15,0.622544,520,0,1000.69,2.88389,520,0
1.72631,5000.18,0.746604,620,0,4000.59,2.473,520,0,3000.12,0.503462,435,0,2000.15,0.626184,520,0,1000.7,2.90076,520,0
1.73643,5000.18,0.750945,620,0,4000.6,2.48737,520,0,3000.12,0.506389,435,0,2000.15,0.629825,520,0,1000.71,2.91762,520,0
1.7465,5000.18,0.755286,620,0,4000.61,2.50175,520,0,3000.12,0.509316,435,0,2000.15,0.633466,520,0,1000.71,2.93449,520,0
1.75656,5000.19,0.759627,620,0,4000.62,2.51613,520,0,3000.13,0.512243,435,0,2000.16,0.637106,520,0,1000.72,2.95135,520,0
1.76664,5000.19,0.763967,620,0,4000.62,2.53051,520,0,3000.13,0.51517,435,0,2000.16,0.640747,520,0,1000.73,2.96822,520,0
1.7767,5000.19,0.768308,620,0,4000.63,2.54488,520,0,3000.13,0.518097,435,0,2000.16,0.644387,520,0,1000.74,2.98508,520,0
1.78677,5000.19,0.772649,620,0,4000.64,2.55926,520,0,3000.13,0.521024,435,0,2000.16,0.648028,520,0,1000.75,3.00195,520,0
1.79684,5000.19,0.776989,620,0,4000.64,2.57364,520,0,3000.13,0.523951,435,0,2000.16,0.651669,520,0,1000.75,3.01881,520,0
1.80691,5000.2,0.78133,620,0,4000.65,2.58802,520,0,3000.13,0.526878,435,0,2000.16,0.655309,520,0,1000.76,3.03568,520,0
1.81699,5000.2,0.785671,620,0,4000.66,2.6024,520,0,3000.13,0.529806,435,0,2000.17,0.65895,520,0,1000.77,3.05254,520,0
1.82706,5000.2,0.790012,620,0,4000.67,2.61677,520,0,3000.14,0.532733,435,0,2000.17,0.66259,520,0,1000.78,3.06941,520,0
1.83713,5000.2,0.794352,620,0,4000.67,2.63115,520,0,3000.14,0.53566,435,0,2000.17,0.666231,520,0,1000.79,3.08627,520,0
1.8472,5000.21,0.798693,620,0,4000.68,2.64553,520,0,3000.14,0.538587,435,0,2000.17,0.669872,520,0,1000.8,3.10313,520,0
1.85727,5000.21,0.803034,620,0,4000.69,2.65991,520,0,3000.14,0.541514,435,0,2000.17,0.673512,520,0,1000.81,3.12,520,0
1.86735,5000.21,0.807375,620,0,4000.69,2.67429,520,0,3000.14,0.544441,435,0,2000.18,0.677153,520,0,1000.81,3.13686,520,0
